facilityid,name,address,city,state,zip,telephone,type,status,population,county,countyfips,country,website,securelvl,capacity,geometry,cdcr_code,cdcr_firecamp,longitude,latitude,tract_geoid,average_2025_population,capacity_percent,capacity_percent_2025,year_opened,year_opened_notes,reentry_hub,planned_closure,california_model_facility,cdcr_air_cooling_pilot
10002311,Mendocino County Jail / Sheriff,951 Low Gap Road,Ukiah,CA,95482,(707) 463-4411,COUNTY,OPEN,,MENDOCINO,06045,USA,https://mendocinosheriff.org/corrections/,NOT AVAILABLE,,"POLYGON ((-123.220100025895 39.1610071191832, -123.219788263318 39.1609400738254, -123.219826335217 39.1608596987162, -123.219575229213 39.1608066108365, -123.219641779045 39.1606370625504, -123.219752062907 39.1606650746335, -123.219828120371 39.1604881546047, -123.219567622748 39.1604306564497, -123.21967220221 39.1601652737085, -123.219306013562 39.1600686415546, -123.219475753403 39.1596546062751, -123.219750160841 39.15964040598, -123.219837628004 39.1596271373825, -123.220014460799 39.1596757898059, -123.220259747289 39.1598394430359, -123.2206159049 39.1600680776797, -123.220818158831 39.160359562344, -123.221258359885 39.1608116587311, -123.221198873329 39.1609008885652, -123.221126433838 39.1608809227164, -123.221002568414 39.1609008885652, -123.220871697271 39.1609544270053, -123.220824107846 39.1610971952794, -123.220609955885 39.1608770943025, -123.220532624081 39.1608830433178, -123.220449343263 39.161061502986, -123.220324421135 39.161037707824, -123.22027683171 39.1611031433954, -123.22012811622 39.1610793491327, -123.220100025895 39.1610071191832))",None,False,-123.220204359166,39.16039412256435,06045011400,,,,,,,,,
10005291,Napa County Juvenile Justice Center,212 Walnut Street,Napa,CA,94559,(707) 253-4361,COUNTY,OPEN,,NAPA,06055,USA,https://www.countyofnapa.org/1694/Juvenile-Hall,JUVENILE,50.0,"POLYGON ((-122.300108618418 38.2886056283471, -122.299978008978 38.2886054439861, -122.299978003582 38.2886760263776, -122.299839995419 38.2886760263776, -122.299835236207 38.2886094010031, -122.299525888309 38.2886071464027, -122.299521147083 38.2885618115784, -122.299178505384 38.2885475348409, -122.299154710222 38.2879336342299, -122.299640120195 38.2879431517551, -122.299640120195 38.2879955003921, -122.300106495119 38.288000258705, -122.300108618418 38.2886056283471))",None,False,-122.29963939302542,38.28828227700995,06055200201,,,,,,,,,
10005274,Mendocino County Juvenile Hall,585 Low Gap Road,Ukiah,CA,95482,(707) 234-6682,COUNTY,OPEN,,MENDOCINO,06045,USA,https://www.mendocinocounty.gov/government/probation/juvenile-hall,JUVENILE,40.0,"POLYGON ((-123.217274720252 39.159213632703, -123.217369898202 39.1592255298344, -123.217179541403 39.1597787549856, -123.216745290263 39.1596954741668, -123.21676313641 39.1596478847421, -123.216727444116 39.1596002953174, -123.216406216174 39.1595229626147, -123.216430011336 39.1594277837652, -123.216299141092 39.1594099394172, -123.216322935355 39.1593147596685, -123.216192065112 39.1592969144211, -123.216239653637 39.1591660441776, -123.21637052478 39.1591838903243, -123.216447856583 39.1589875836101, -123.21700702985 39.1591244028689, -123.217221181812 39.1586068700111, -123.217488871314 39.1586663565672, -123.217274720252 39.159213632703))",None,False,-123.21691581616892,39.15926394896029,06045011400,,,,,,,,,
10001530,California Correctional Institution,24900 Hwy 202,Tehachapi,CA,93561,(661) 822-4402,STATE,OPEN,,KERN,06029,USA,https://www.cdcr.ca.gov/facility-locator/cci/,MAXIMUM,,"MULTIPOLYGON (((-118.571515730866 35.1098216832241, -118.57144205031 35.1096719685866, -118.571228137568 35.1097322429487, -118.570153826338 35.1092111568694, -118.569778291935 35.10890005979, -118.569578640642 35.1085247969818, -118.569533482085 35.1082292518785, -118.569659451922 35.1079434266479, -118.56966182883 35.1076206581669, -118.569958928861 35.1070626153474, -118.570384374739 35.1072065005796, -118.570443794745 35.1072026128104, -118.570500838743 35.1071792798999, -118.57056025785 35.107093725595, -118.57098095171 35.1072453899628, -118.571046775788 35.1073453909771, -118.571014226625 35.1074339957823, -118.570876372247 35.1074884398397, -118.570838344414 35.1076051025935, -118.570990459342 35.1076439910774, -118.571655962153 35.1073756639558, -118.571622687237 35.1073212207978, -118.572164597118 35.1071053916006, -118.572107553121 35.1070003939531, -118.572411783877 35.1068603973895, -118.572903781384 35.106770954416, -118.573405284726 35.1068020637643, -118.573859252602 35.1069420621265, -118.574389278842 35.1073620536159, -118.574584176319 35.1077762103039, -118.574474843939 35.1078987060605, -118.5746364656 35.1079862038003, -118.574615075225 35.1083070270477, -118.57428232337 35.1088981145564, -118.573885397693 35.1091897691925, -118.572642333177 35.1097730739682, -118.572079032022 35.1098780689178, -118.571515730866 35.1098216832241)), ((-118.566051117365 35.1148121849345, -118.568712654665 35.1130728646211, -118.568971725964 35.1130965851393, -118.56909151656 35.1131743558119, -118.571004362861 35.1151605885904, -118.570977742928 35.1154094480876, -118.568332843086 35.1171607725516, -118.568026711164 35.1171343315842, -118.566013088633 35.115075044178, -118.566051117365 35.1148121849345)), ((-118.567122202727 35.1023881192164, -118.567110319086 35.1016880887344, -118.568170965118 35.1016832278987, -118.56828980513 35.1017780236369, -118.568479948791 35.1017683010663, -118.568970162943 35.1013477951647, -118.568910742936 35.1013064731153, -118.569344509342 35.1009929145914, -118.568780019282 35.1005164978382, -118.568958279301 35.1003730856494, -118.569276176155 35.1003536414075, -118.569552226654 35.1002404923049, -118.570559646311 35.1002102292188, -118.571305366849 35.1004095468631, -118.571911449654 35.1010123597327, -118.572029056696 35.1014370276967, -118.571957264716 35.1018797459536, -118.571528190973 35.1024586080783, -118.570987469996 35.1027454243619, -118.570099142162 35.1028596643421, -118.569650520755 35.1031975207491, -118.569068206133 35.1034721808965, -118.568604730624 35.103535377156, -118.568013501922 35.1034478749195, -118.567463867763 35.1031270327864, -118.567276694564 35.1028742468491, -118.567122202727 35.1023881192164)), ((-118.567377710913 35.1108041278083, -118.5683271207 35.1101875364257, -118.569536315848 35.1113954437448, -118.568226107049 35.11225579367, -118.568749239985 35.1127978582346, -118.567471474229 35.1136113372934, -118.566568291393 35.1139955195776, -118.565313342337 35.1136175588034, -118.564478611399 35.1127434186739, -118.567377710913 35.1108041278083)), ((-118.574633989767 35.1110366933888, -118.574865727971 35.1109812798622, -118.576805194204 35.1115587390446, -118.576922846212 35.1117191439234, -118.576851541665 35.1134164973735, -118.576701803645 35.1135419024369, -118.574691032865 35.1140289347875, -118.574591208118 35.1139472772451, -118.574469991197 35.1138802013103, -118.573383760352 35.1125568660066, -118.573383760352 35.1124166473105, -118.574633989767 35.1110366933888)))",CCI,False,-118.57033067747999,35.10991555190383,06029006002,2434.0,,,1954.0,"Opened in 1954 on the site of the former California Institute for Women, which opened in 1932 and closed in 1952 after the 1952 Kern County earthquake.",,,,
10000836,California Institution For Men,14901 Central Avenue,Chino,CA,91710,(909) 597-1821,STATE,OPEN,,SAN BERNARDINO,06071,USA,https://www.cdcr.ca.gov/facility-locator/cim/,MAXIMUM,,"MULTIPOLYGON (((-117.678680149369 33.9887874600733, -117.678680149369 33.9887102083095, -117.678626908605 33.9887102083095, -117.678586859996 33.9843494928349, -117.678753236373 33.9843494928349, -117.678753236373 33.9842977593342, -117.678788888197 33.9842854413201, -117.681691550824 33.984270660063, -117.681690957272 33.9845682529226, -117.682923920602 33.9845657896795, -117.682923920602 33.9846495489376, -117.683111092903 33.9846495489376, -117.683158629267 33.9846052060654, -117.683152687447 33.9843342187493, -117.684020217559 33.9843416102772, -117.684142028931 33.9843933437779, -117.684176967593 33.9887452476951, -117.678680149369 33.9887874600733)), ((-117.684297510921 33.9790804566978, -117.684435366199 33.9789385490748, -117.687278015268 33.9791592939663, -117.68743963693 33.9792972598607, -117.687444390746 33.9813233559881, -117.687292275818 33.9814416087433, -117.684478147848 33.9814534339289, -117.684307018554 33.9813233559881, -117.684297510921 33.9790804566978)), ((-117.680613475931 33.9826044231556, -117.680594460666 33.9814219001007, -117.68064199703 33.9813864236446, -117.681587963314 33.9813824828154, -117.681602222964 33.9811104999496, -117.682267726674 33.9811065582211, -117.682277234307 33.9813745993583, -117.682918968935 33.9813785410868, -117.683166155693 33.9815322702981, -117.68334679262 33.9814179583721, -117.683598733195 33.9813706567305, -117.683845919953 33.9813706567305, -117.683993281065 33.9814810269279, -117.684007541615 33.9819382710344, -117.683888701602 33.9820644063473, -117.68401229633 33.982159007832, -117.684002788698 33.9825728893275, -117.683831659404 33.9827423827548, -117.683118620228 33.9827463253827, -117.682899954569 33.9823994541715, -117.681839902989 33.982395512443, -117.681697294794 33.9827699748545, -117.680827386874 33.982766033126, -117.680613475931 33.9826044231556)))",CIM,False,-117.68239170046567,33.98471244959707,06071012202,2274.0,,,1941.0,,Yes,,,
10000850,Golden State Annex,611 Frontage Road,Mcfarland,CA,93250,(661) 792-2731,STATE,OPEN,240.0,KERN,06029,USA,https://www.geogroup.com/FacilityDetail/FacilityID/196,MEDIUM,700.0,"POLYGON ((-119.228969500442 35.670690053803, -119.227187919187 35.6706916869718, -119.226980806219 35.6705299663849, -119.226988848856 35.6693341972155, -119.227161778593 35.6691888092162, -119.228975532195 35.6691822747422, -119.229160527237 35.6693423648583, -119.229168569874 35.6705315995537, -119.228969500442 35.670690053803))",None,False,-119.22807495791346,35.669938224404156,06029004703,,0.34285714285714286,,,,,,,
10000851,Central Valley Annex,254 Taylor Avenue,Mcfarland,CA,93250,(661) 792-3492,STATE,OPEN,,KERN,06029,USA,https://www.geogroup.com/FacilityDetail/FacilityID/42,MEDIUM,700.0,"POLYGON ((-119.22967019912 35.6689090049467, -119.227860467287 35.6689204398265, -119.22767346226 35.6687783181649, -119.227653354319 35.6675694539672, -119.227838347562 35.6674175278966, -119.229644059426 35.6674224292018, -119.229843128857 35.6675825229152, -119.229827042684 35.6687668832851, -119.22967019912 35.6689090049467))",None,False,-119.22874700161185,35.66816608613756,06029004703,,,,,,,,,
10000817,Correctional Training Facility,Soledad Prison Road,Soledad,CA,93960,(831) 678-3951,STATE,OPEN,4983.0,MONTEREY,06053,USA,https://www.cdcr.ca.gov/facility-locator/ctf/,MEDIUM,,"MULTIPOLYGON (((-121.378802176379 36.4718637187357, -121.378802176379 36.4714585219933, -121.378553087555 36.4714585219933, -121.378475842086 36.4713913399385, -121.378480595903 36.4697208366473, -121.378570913917 36.4696176232547, -121.38694555909 36.4696181007948, -121.387044195833 36.4697055463739, -121.387050257264 36.4712802925515, -121.386762071312 36.4715024826535, -121.386753158132 36.471750951845, -121.385707367101 36.4728021612908, -121.385517223441 36.4729670079211, -121.385077515215 36.4732202507141, -121.384013898722 36.4736216163446, -121.381468943237 36.4736278279619, -121.379889799375 36.4729860249851, -121.378802176379 36.4718637187357)), ((-121.378164380782 36.4633116858856, -121.380049647573 36.4612218170333, -121.382417192 36.4627855654016, -121.380444238611 36.4647731327739, -121.378164380782 36.4633116858856)))",CTF,False,-121.38223254073097,36.46964827416208,06053010900,4225.0,,,1948.0,,Yes,,,
10002341,California Institution For Women,16756 Chino-Corona Road,Corona,CA,92880,(909) 597-1771,STATE,OPEN,,SAN BERNARDINO,06071,USA,https://www.cdcr.ca.gov/facility-locator/ciw/,MAXIMUM,,"POLYGON ((-117.6360472248 33.9527885797292, -117.633752767376 33.9528058530078, -117.633718220819 33.9527252449741, -117.634581881149 33.95008820071, -117.63469703574 33.9498118300519, -117.634720067377 33.9494778820986, -117.634627942625 33.9494778820986, -117.634604911887 33.9493396958703, -117.634720067377 33.9492706027561, -117.634604911887 33.9488675616887, -117.633867921967 33.9463226421763, -117.635998283694 33.9463111272568, -117.63641284058 33.9465990137335, -117.636435872218 33.9466796217672, -117.63652799607 33.9467602298008, -117.636666182298 33.9466911366866, -117.637810531831 33.9475166531711, -117.638944085901 33.9482003843403, -117.638872114057 33.9511512227508, -117.637669599972 33.9527945566235, -117.6360472248 33.9527885797292))",CIW,False,-117.6363650322742,33.94974539755923,06071001907,1187.0,,,1952.0,"The original California Institution for Women was opened in 1932 on the site of the current California Correctional Institution. That facility was closed in 1952 after the 1952 Kern County earthquake, and the women incarcerated in that facility were moved to the current CIW location, which had just opened.",Yes,,,
10000785,California Medical Facility,1600 California Drive,Vacaville,CA,95696,(707) 448-6841,STATE,OPEN,,SOLANO,06095,USA,https://www.cdcr.ca.gov/facility-locator/cmf/,MEDIUM,,"POLYGON ((-121.98057272715 38.3306953776896, -121.980317221662 38.3307419895513, -121.977411586775 38.3294182081838, -121.977343253588 38.3292597260556, -121.977129341746 38.3292853630291, -121.975349714718 38.328483622821, -121.975284352891 38.3282808562765, -121.976012247068 38.3272763351348, -121.97622615891 38.3272297205752, -121.976175652085 38.3270782261792, -121.976900823114 38.3261198762314, -121.977148009873 38.326064683938, -121.979497226116 38.3271388242974, -121.979562587943 38.327292649736, -121.979743819322 38.327262350677, -121.982114674153 38.3283228078513, -121.98218300734 38.3285325666247, -121.982408802824 38.3284673082197, -121.983508665592 38.3289645128021, -121.983570463406 38.3291472343574, -121.982857424231 38.3301242281507, -121.982653019122 38.3301689757177, -121.981388563332 38.3295984431137, -121.98057272715 38.3306953776896))",CMF,False,-121.97916451130507,38.3285102029971,06095253000,2045.0,,,1955.0,,,,,Yes
10000786,Delta Conservation Camp #8,6246 Lambie Road,Suisun City,CA,94585,(707) 425-4878,STATE,OPEN,,SOLANO,06095,USA,https://www.cdcr.ca.gov/facility-locator/conservation-camps/delta/,MINIMUM,,"POLYGON ((-121.849247963623 38.2200432158218, -121.846221663099 38.2200691882425, -121.846259360881 38.2175495405789, -121.845961810289 38.2175058623057, -121.845176444937 38.2169313825773, -121.844376536648 38.2176440278496, -121.843751155292 38.2171640830561, -121.844521975009 38.2163496309308, -121.844449255828 38.2155497226416, -121.845874547272 38.2156806171668, -121.848739672198 38.2157824240197, -121.849306879109 38.2162187373049, -121.849481405143 38.2169459264134, -121.84924320531 38.2173591837794, -121.849247963623 38.2200432158218))",None,True,-121.84722364621932,38.217626008443645,06095253501,,,,,,,,,
10000857,California Rehabilitation Center,5Th Street And Western Avenue,Norco,CA,92860,(951) 737-2683,STATE,OPEN,,RIVERSIDE,06065,USA,https://www.cdcr.ca.gov/facility-locator/crc/,MEDIUM,2491.0,"POLYGON ((-117.56872568874 33.9309917787476, -117.568592393924 33.9303974096128, -117.568021322626 33.9299929017511, -117.568015775608 33.9282138583829, -117.569389302974 33.9279514982631, -117.572259822033 33.9273804809245, -117.573000600797 33.9272261518654, -117.576565599723 33.927488511086, -117.576527895646 33.9309922751734, -117.575161205825 33.9310226452789, -117.56872568874 33.9309917787476))",CRC,False,-117.57253128619779,33.9292530412966,06065046601,2330.0,,0.9353673223604978,1962.0,"The facility, formerly a Naval hospital, was donated by the federal government in 1962. Women were incarcerated at CRC until 2007.",,Yes,,
10005282,Konocti Conservation Camp #27,8275 South State Highway 29,Lower Lake,CA,95457,(707) 994-2437,STATE,OPEN,,LAKE,06033,USA,https://www.cdcr.ca.gov/facility-locator/conservation-camps/konocti/,MINIMUM,,"POLYGON ((-122.708985526061 38.9115426695586, -122.707354798885 38.9111544016544, -122.706422954656 38.9103002111859, -122.706633222445 38.9098306499646, -122.70731580518 38.9097267297049, -122.708102259612 38.9098883819433, -122.708873876128 38.9106850904446, -122.708985526061 38.9115426695586))",None,True,-122.7077601724924,38.91057030566233,06033000901,,,,,,,,,
10006347,La Cima Conservation Camp #42,15108 Sunrise Highway,Julian,CA,92036,(760) 765-3085,STATE,OPEN,,SAN DIEGO,06073,USA,https://www.cdcr.ca.gov/facility-locator/conservation-camps/la-cima/,MINIMUM,,"POLYGON ((-116.537236964414 32.9399705598935, -116.53686576924 32.9400276668434, -116.535837841443 32.9383620441731, -116.535999644768 32.9382478302732, -116.53690384024 32.9382002408485, -116.537570088589 32.9382763837482, -116.537693820913 32.9384001160725, -116.537684303388 32.9387808296716, -116.537379731789 32.9397040601943, -116.537236964414 32.9399705598935))",None,True,-116.53689248814347,32.93893654769131,06073020902,,,,,,,,,
10002322,"California State Prison, Sacramento",100 Prison Road,Represa,CA,95671,(916) 985-8610,STATE,OPEN,2167.0,SACRAMENTO,06067,USA,https://www.cdcr.ca.gov/facility-locator/sac/,MAXIMUM,,"POLYGON ((-121.157498609873 38.6975904303541, -121.155867826039 38.6980174608372, -121.155704215077 38.6979440356887, -121.1555378387 38.6979857732249, -121.153676767269 38.6971362502378, -121.153606414205 38.6969685581525, -121.15337443768 38.6970101104283, -121.151503424244 38.6961731275878, -121.151448282312 38.6960276937231, -121.151299969718 38.695950524697, -121.150742848703 38.6943626016528, -121.1508569349 38.6942127116474, -121.150710524371 38.6940880512226, -121.15070137287 38.6924148436702, -121.150858836066 38.692284985164, -121.150763764236 38.6921342560911, -121.151442815334 38.6904851899396, -121.151615370953 38.6904851899396, -121.151651022776 38.6903672006858, -121.153860166913 38.6903672006858, -121.153961180564 38.6904901056339, -121.154151324224 38.6904970627893, -121.155373710628 38.6921653060841, -121.153837111893 38.6928665407583, -121.153840676806 38.6932245761533, -121.153730156422 38.693275591995, -121.153731523391 38.693520278638, -121.153803776723 38.6935529276255, -121.153805678789 38.6939202359302, -121.155180418442 38.6945427988111, -121.155248870339 38.6947431461793, -121.155505563831 38.6946882362731, -121.156859214381 38.6952794712706, -121.157253619259 38.6952521732492, -121.157562602932 38.6953950107712, -121.157900515996 38.6953890824403, -121.158950952025 38.6958457932488, -121.157790904826 38.6973894768429, -121.157604291005 38.6974391517955, -121.157498609873 38.6975904303541))",SAC,False,-121.15390376526625,38.694444232143624,06067988300,2131.0,,,1986.0,,,,Yes,
